BORGO S. LORENZO-RIMORELLI;06705;830006705
TOMBOLO;06720;830006720
LIVORNO PORTO VECCHIO;06722;830006722
LIVORNO CALAMBRONE;06724;830006724
LIVORNO CENTRALE;06725;830006725
ARDENZA;06726;830006726
ANTIGNANO;06727;830006727
QUERCIANELLA-SONNINO;06728;830006728
CASTIGLIONCELLO;06729;830006729
ROSIGNANO;06730;830006730
RIPARBELLA;06750;830006750
CASINO DI TERRA;06751;830006751
PONTE GINORI;06752;830006752
VOLTERRA-SALINE-POMARANCE;06753;830006753
PIOMBINO;06770;830006770
PORTOVECCHIO DI PIOMBINO;06772;830006772
POPULONIA;06773;830006773
FIORENTINA DI PIOMBINO;06774;830006774
PIOMBINO MARITTIMA;06775;830006775
PONTE A ELSA;06800;830006800
GRANAIOLO;06801;830006801
CASTELFIORENTINO;06802;830006802
CERTALDO;06803;830006803
BARBERINO DI VAL D'ELSA;06804;830006804
POGGIBONSI-S. GIMIGNANO;06805;830006805
STAGGIA SENESE;06807;830006807
CASTELLINA IN CHIANTI-MONTERIGGIONI;06808;830006808
SIENA;06809;830006809
ARBIA;06811;830006811
CASTELNUOVO BERARDENGA;06812;830006812
ASCIANO;06813;830006813
S. GIOVANNI D'ASSO;06816;830006816
TORRENIERI-MONTALCINO;06817;830006817
MONTE ANTICO;06820;830006820
CIVITELLA-PAGANICO;06822;830006822
ROCCASTRADA;06823;830006823
STICCIANO;06824;830006824
ASCIANO-MONTE OLIVETO MAGGIORE;06825;830006825
BADESSE;06826;830006826
CAMBIANO;06827;830006827
COLLE VAL D'ELSA;06840;830006840
RAPOLANO TERME;06850;830006850
RIGOMAGNO;06851;830006851
SINALUNGA;06852;830006852
TORRITA DI SIENA;06854;830006854
MONTEPULCIANO;06855;830006855
MONTALLESE;06856;830006856
SERRE DI RAPOLANO;06857;830006857
SIENA ZONA INDUSTRIALE;06867;830006867
ISOLA D'ARBIA;06868;830006868
PONTE A TRESSA;06869;830006869
CUNA;06870;830006870
MONTERONI D'ARBIA;06871;830006871
MONTERONI SUD;06872;830006872
PONTE D'ARBIA;06873;830006873
BUONCONVENTO;06874;830006874
TORRE BIBBIANO;06875;830006875
MURLO;06876;830006876
PIAN DELLE VIGNE-CAMIGLIANO;06878;830006878
FIRENZE CAMPO DI MARTE;06900;830006900
FIRENZE ROVEZZANO;06901;830006901
COMPIOBBI;06902;830006902
SIECI;06903;830006903
PONTASSIEVE;06904;830006904
S. ELLERO;06905;830006905
RIGNANO SULL'ARNO-REGGELLO;06906;830006906
INCISA;06907;830006907
FIGLINE VALDARNO;06908;830006908
S. GIOVANNI VALDARNO;06909;830006909
MONTEVARCHI-TERRANUOVA;06910;830006910
BUCINE;06911;830006911
LATERINA;06912;830006912
PONTICINO;06913;830006913
INDICATORE;06914;830006914
AREZZO;06915;830006915
CASTIGLION FIORENTINO;06920;830006920
CAMUCIA-CORTONA;06921;830006921
TERONTOLA-CORTONA;06922;830006922
CASTIGLIONE DEL LAGO;06923;830006923
PANICALE-SANFATUCCHIO;06924;830006924
CHIUSI-CHIANCIANO TERME;06925;830006925
FIRENZE S. MARCO VECCHIO;06950;830006950
SALVIATI;06951;830006951
PIAN DEL MUGNONE;06952;830006952
FIESOLE-CALDINE;06953;830006953
MIMMOLE;06954;830006954
CERCINA;06956;830006956
LE CURE;06957;830006957
PISA ( TUTTE LE STAZIONI );06993;830006993
FIRENZE ( TUTTE LE STAZIONI );06998;830006998
TUORO SUL TRASIMENO;07000;830007000
PASSIGNANO SUL TRASIMENO;07001;830007001
MAGIONE;07002;830007002
ELLERA-CORCIANO;07003;830007003
PERUGIA;07004;830007004
PERUGIA PONTE S. GIOVANNI;07005;830007005
BASTIA;07007;830007007
ASSISI;07008;830007008
CANNARA;07009;830007009
SPELLO;07010;830007010
TORRICELLA;07011;830007011
OSPEDALICCHIO;07012;830007012
MONTE MELINO;07014;830007014
ANCONA TORRETTE;07015;830007015
PERUGIA UNIVERSITA';07017;830007017
PERUGIA SILVESTRINI;07018;830007018
PESCARA TRIBUNALE;07019;830007019
PERUGIA CAPITINI;07020;830007020
CAMERANO ASPIO;07021;830007021
SPINETOLI VILLA S.PIO X;07022;830007022
FABRIANO-CA' MAIANO;07059;830007059
PERGOLA;07060;830007060
BELLISIO SOLFARE;07061;830007061
MONTEROSSO MARCHE;07062;830007062
SASSOFERRATO-ARCEVIA;07063;830007063
S. DONATO-COCCORE;07064;830007064
MELANO-MARISCHIO;07065;830007065
BASTIA RUCCE;07066;830007066
RIMINI MIRAMARE;07100;830007100
RICCIONE;07101;830007101
CATTOLICA-S. GIOVANNI-GABICCE;07102;830007102
PESARO;07104;830007104
FANO;07105;830007105
MAROTTA-MONDOLFO;07107;830007107
SENIGALLIA;07108;830007108
MARZOCCA;07109;830007109
MONTEMARCIANO;07110;830007110
FALCONARA MARITTIMA;07111;830007111
PALOMBINA;07112;830007112
ANCONA;07113;830007113
ANCONA STADIO;07114;830007114
ANCONA M.MA;07116;830007116
FALCONARA STADIO;07117;830007117
MISANO ADRIATICO;07119;830007119
ANCONA ( TUTTE LE STAZIONI );07120;830007120
CASTELFERRETTI-FALCONARA AEROPORTO;07200;830007200
CHIARAVALLE;07201;830007201
JESI;07202;830007202
MONTECAROTTO-CASTELBELLINO;07203;830007203
CASTELPLANIO-CUPRAMONTANA;07204;830007204
SERRA S. QUIRICO;07205;830007205
GENGA-S. VITTORE TERME;07206;830007206
ALBACINA;07207;830007207
FABRIANO;07208;830007208
FOSSATO DI VICO-GUBBIO;07209;830007209
GUALDO TADINO;07211;830007211
GAIFANA;07212;830007212
NOCERA UMBRA;07213;830007213
VALTOPINA;07214;830007214
CAPODACQUA-PIEVE FANONICA;07215;830007215
SCANZANO-BELFIORE;07216;830007216
FOLIGNO;07217;830007217
TREVI;07218;830007218
CAMPELLO SUL CLITUNNO;07219;830007219
S. GIACOMO DI SPOLETO;07220;830007220
SPOLETO;07221;830007221
BAIANO DI SPOLETO;07224;830007224
GIUNCANO;07225;830007225
TERNI;07226;830007226
NERA MONTORO;07229;830007229
NARNI-AMELIA;07230;830007230
PONTE PARRANO DI NOCERA UMBRA;07233;830007233
PANTIERE DI CASTELBELLINO;07234;830007234
S. LIBERATO;07235;830007235
CERRETO D'ESI;07300;830007300
MATELICA;07301;830007301
CASTELRAIMONDO-CAMERINO;07302;830007302
S. SEVERINO MARCHE;07303;830007303
TOLENTINO;07304;830007304
POLLENZA;07305;830007305
URBISAGLIA-SFORZACOSTA;07306;830007306
MACERATA;07307;830007307
CORRIDONIA-MOGLIANO;07308;830007308
MORROVALLE-MONTE S. GIUSTO;07309;830007309
MONTECOSARO;07310;830007310
GAGLIOLE;07311;830007311
S. CLAUDIO;07312;830007312
MACERATA FONTESCODELLA;07313;830007313
STRONCONE;07400;830007400
MARMORE;07401;830007401
GRECCIO;07403;830007403
CONTIGLIANO;07404;830007404
RIETI;07405;830007405
CITTADUCALE;07406;830007406
CASTEL S. ANGELO;07407;830007407
ANTRODOCO-BORGO VELINO;07408;830007408
ROCCA DI FONDI;07409;830007409
ROCCA DI CORNO;07410;830007410
SELLA DI CORNO;07411;830007411
VIGLIANO D'ABRUZZO;07412;830007412
SASSA-TORNIMPARTE;07413;830007413
L'AQUILA;07414;830007414
PAGANICA;07416;830007416
S. DEMETRIO DE' VESTINI;07418;830007418
VILLA S. ANGELO;07419;830007419
FAGNANO-CAMPANA;07420;830007420
FONTECCHIO;07421;830007421
BEFFI;07422;830007422
ACCIANO;07423;830007423
MOLINA-CASTELVECCHIO SUBEQUO;07424;830007424
TERRIA;07425;830007425
TIONE DEGLI ABRUZZI;07426;830007426
LABRO-MOGGIO;07427;830007427
POGGIO FIDONI;07428;830007428
CANETRA;07429;830007429
TERNI COSPEA;07430;830007430
COTILIA;07432;830007432
SCOPPITO;07433;830007433
SORGENTI DEL PESCHIERA;07434;830007434
ANTRODOCO CENTRO;07435;830007435
VARANO;07500;830007500
OSIMO-CASTELFIDARDO;07502;830007502
LORETO;07503;830007503
PORTO RECANATI;07504;830007504
POTENZA PICENA-MONTELUPONE;07505;830007505
CIVITANOVA MARCHE-MONTEGRANARO;07506;830007506
PORTO S.ELPIDIO;07507;830007507
PORTO S. GIORGIO-FERMO;07508;830007508
PEDASO;07510;830007510
CUPRAMARITTIMA;07511;830007511
GROTTAMMARE;07512;830007512
S. BENEDETTO DEL TRONTO;07513;830007513
PORTO D'ASCOLI;07514;830007514
ASCOLI PICENO;07550;830007550
OFFIDA-CASTEL DI LAMA;07551;830007551
SPINETOLI-COLLI;07552;830007552
MONSAMPOLO DEL TRONTO;07023;830007023
MONTEPRANDONE;07554;830007554
MALTIGNANO;07555;830007555
MARINO DEL TRONTO-FOLIGNANO;07556;830007556
S. FILIPPO;07557;830007557
RAIANO;07600;830007600
PRATOLA PELIGNA SUPERIORE;07601;830007601
PRATOLA PELIGNA;07700;830007700
CORFINIO;07702;830007702
POPOLI-VITTORITO;07703;830007703
BUSSI;07704;830007704
TOCCO-CASTIGLIONE;07705;830007705
TORRE DEI PASSERI;07706;830007706
SCAFA-S. VALENTINO-CARAMANICO TERME;07707;830007707
ALANNO;07708;830007708
MANOPPELLO;07710;830007710
CHIETI;07712;830007712
PIANO D'ORTA BOLOGNANO;07714;830007714
ALBA ADRIATICA-NERETO-CONTROGUERRA;07800;830007800
TORTORETO LIDO;07801;830007801
GIULIANOVA;07802;830007802
ROSETO DEGLI ABRUZZI;07804;830007804
SCERNE DI PINETO;07805;830007805
PINETO-ATRI;07806;830007806
SILVI;07807;830007807
MONTESILVANO;07808;830007808
PESCARA CENTRALE;07810;830007810
PESCARA PORTA NUOVA;07811;830007811
PESCARA S.MARCO;07812;830007812
FRANCAVILLA AL MARE;07813;830007813
TOLLO-CANOSA SANNITA;07814;830007814
ORTONA;07815;830007815
S. VITO-LANCIANO;07817;830007817
FOSSACESIA-TORINO DI SANGRO;07819;830007819
TORINO DI SANGRO-PAGLIETA;07820;830007820
CASALBORDINO-POLLUTRI;07821;830007821
PORTO DI VASTO;07822;830007822
MONTENERO-PETACCIATO;07825;830007825
VASTO-S. SALVO;07827;830007827
TERAMO;07900;830007900
CASTELLALTO-CANZANO;07901;830007901
BELLANTE-RIPATTONE;07902;830007902
NOTARESCO;07903;830007903
MOSCIANO S. ANGELO;07904;830007904
RISPESCIA;08000;830008000
ALBERESE;08001;830008001
TALAMONE;08002;830008002
ALBINIA;08003;830008003
ORBETELLO-MONTE ARGENTARIO;08004;830008004
QUATTRO VENTI;08005;830008005
CAPALBIO;08006;830008006
CHIARONE;08007;830008007
MONTALTO DI CASTRO;08008;830008008
TARQUINIA;08009;830008009
CIVITAVECCHIA;08010;830008010
CIVITAVECCHIA MARITTIMA;08012;830008012
VAL D'ALA;08014;830008014
S. MARINELLA;08015;830008015
SANTA SEVERA;08016;830008016
FURBARA;08017;830008017
PALO LAZIALE;08018;830008018
TORRE IN PIETRA-PALIDORO;08019;830008019
MACCARESE-FREGENE;08020;830008020
LADISPOLI-CERVETERI;08021;830008021
MARINA DI CERVETERI;08022;830008022
ANSEDONIA;08023;830008023
CIVITAVECCHIA VIALE DELLA VITTORIA;08024;830008024
ROMA AURELIA;08025;830008025
MADONNA DEL PIANO;08108;830008108
RONCIGLIONE;08109;830008109
CAPRAROLA;08110;830008110
FABRICA DI ROMA;08111;830008111
CORCHIANO;08112;830008112
GALLESE-BASSANELLO;08113;830008113
CASTEL BAGNOLO DI ORTE;08114;830008114
CITTA' DELLA PIEVE;08200;830008200
FABRO-FICULLE;08201;830008201
ALLERONA-CASTEL VISCARDO;08202;830008202
ORVIETO;08203;830008203
BASCHI-MONTECCHIO;08204;830008204
CASTIGLIONE IN TEVERINA;08205;830008205
ALVIANO;08206;830008206
ATTIGLIANO-BOMARZO;08207;830008207
BASSANO IN TEVERINA;08208;830008208
ORTE;08209;830008209
GALLESE TEVERINA;08210;830008210
CIVITA CASTELLANA-MAGLIANO;08211;830008211
STIMIGLIANO;08212;830008212
POGGIO MIRTETO;08213;830008213
FARA SABINA-MONTELIBRETTI;08214;830008214
MONTEROTONDO-MENTANA;08215;830008215
SETTEBAGNI;08216;830008216
ROMA TIBURTINA;08217;830008217
ROMA S. LORENZO;08218;830008218
GAVIGNANO SABINO;08220;830008220
COLLEVECCHIO-POGGIO SOMMAVILLA;08221;830008221
PIANA BELLA DI MONTELIBRETTI;08222;830008222
NUOVO SALARIO;08223;830008223
ROMA NOMENTANA;08224;830008224
FIDENE;08225;830008225
SIPICCIANO;08300;830008300
GROTTE S. STEFANO;08301;830008301
MONTEFIASCONE;08303;830008303
VITERBO PORTA FIORENTINA;08304;830008304
VITERBO PORTA ROMANA;08306;830008306
S. MARTINO AL CIMINO;08307;830008307
TRE CROCI;08308;830008308
VETRALLA;08309;830008309
VICO MATRINO;08310;830008310
CAPRANICA-SUTRI;08311;830008311
BASSANO ROMANO;08312;830008312
ORIOLO;08313;830008313
MANZIANA-CANALE MONTERANO;08314;830008314
BRACCIANO;08315;830008315
VIGNA DI VALLE;08316;830008316
CROCICCHIE;08317;830008317
ANGUILLARA;08318;830008318
CESANO DI ROMA;08319;830008319
LA STORTA-FORMELLO;08320;830008320
OTTAVIA;08321;830008321
ROMA MONTE MARIO;08322;830008322
ROMA S. PIETRO;08323;830008323
ROMA BALDUINA;08325;830008325
SIPICCIANO S. NICOLA;08326;830008326
TOBIA;08327;830008327
ROMA S. FILIPPO NERI;08328;830008328
GEMELLI;08329;830008329
LA GIUSTINIANA;08330;830008330
IPOGEO DEGLI OTTAVI;08331;830008331
VALLE AURELIA;08332;830008332
OLGIATA;08333;830008333
APPIANO PROBA PETRONIA;08334;830008334
ROMA ( TUTTE LE STAZIONI );08349;830008349
FIUMICINO PORTO CANALE;08400;830008400
FIUMICINO;08401;830008401
PONTE GALERIA;08403;830008403
MAGLIANA;08404;830008404
ROMA TRASTEVERE;08405;830008405
ROMA OSTIENSE;08406;830008406
ROMA TUSCOLANA;08408;830008408
ROMA TERMINI;08409;830008409
MURATELLA;08410;830008410
FIUMICINO AEROPORTO;08412;830008412
PARCO LEONARDO;08413;830008413
VILLA BONELLI;08414;830008414
FIERA DI ROMA;08415;830008415
ROMA PRENESTINA;08500;830008500
TOR SAPIENZA;08501;830008501
SALONE;08502;830008502
LUNGHEZZA;08503;830008503
BAGNI DI TIVOLI;08504;830008504
LA RUSTICA UIR;08505;830008505
GUIDONIA-MONTECELIO-S. ANGELO;08506;830008506
MARCELLINA-PALOMBARA;08507;830008507
TIVOLI;08508;830008508
PALMIRO TOGLIATTI;08509;830008509
CASTEL MADAMA;08510;830008510
VICOVARO;08511;830008511
VALLE DELL'ANIENE-MANDELA-SAMBUCI;08512;830008512
LA RUSTICA CITTA';08513;830008513
SERENISSIMA;08514;830008514
ROVIANO;08515;830008515
ARSOLI;08516;830008516
RIOFREDDO;08517;830008517
ORICOLA-PERETO;08518;830008518
CARSOLI;08519;830008519
COLLI DI MONTE BOVE;08520;830008520
SANTE MARIE;08521;830008521
TAGLIACOZZO;08522;830008522
VILLA S. SEBASTIANO;08523;830008523
SCURCOLA MARSICANA;08524;830008524
CAPPELLE-MAGLIANO;08525;830008525
AVEZZANO;08526;830008526
PATERNO-S. PELINO;08527;830008527
CELANO-OVINDOLI;08528;830008528
AIELLI;08529;830008529
CERCHIO;08530;830008530
COLLARMELE;08531;830008531
PESCINA;08532;830008532
CARRITO-ORTONA;08533;830008533
COCULLO;08534;830008534
GORIANO SICOLI;08535;830008535
PREZZA;08536;830008536
ANVERSA-VILLALAGO-SCANNO;08537;830008537
BUGNARA;08538;830008538
SULMONA;08539;830008539
TORRICOLA;08600;830008600
POMEZIA-S. PALOMBA;08601;830008601
CAMPOLEONE;08602;830008602
CISTERNA DI LATINA;08603;830008603
PRIVERNO-FOSSANOVA;08604;830008604
MONTE SAN BIAGIO - TERRACINA MARE;08605;830008605
FONDI-SPERLONGA;08606;830008606
ITRI;08607;830008607
LATINA;08608;830008608
SEZZE ROMANO;08609;830008609
FORMIA-GAETA;08640;830008640
GAETA;08641;830008641
CIAMPINO;08650;830008650
COLLE MATTIA;08651;830008651
ZAGAROLO;08652;830008652
LABICO;08655;830008655
VALMONTONE;08656;830008656
COLLEFERRO-SEGNI-PALIANO;08657;830008657
ANAGNI-FIUGGI;08658;830008658
SGURGOLA;08659;830008659
MOROLO;08660;830008660
FERENTINO-SUPINO;08661;830008661
FROSINONE;08662;830008662
TOR VERGATA;08663;830008663
CECCANO;08664;830008664
CASTRO-POFI-VALLECORSA;08665;830008665
CEPRANO-FALVATERRA;08666;830008666
ISOLETTA-S. GIOVANNI INCARICO;08667;830008667
ROCCASECCA;08668;830008668
AQUINO-CASTROCIELO-PONTECORVO;08669;830008669
PIEDIMONTE-VILLA S. LUCIA;08670;830008670
CASSINO;08671;830008671
CAPANNELLE;08672;830008672
COLONNA GALLERIA;08673;830008673
ROMA CASILINA;08674;830008674
PIEDIMONTE-VILLA S. LUCIA-AQUINO;08676;830008676
MARINO LAZIALE;08701;830008701
CASTEL GANDOLFO;08703;830008703
ALBANO LAZIALE;08704;830008704
APRILIA;08705;830008705
CAMPO DI CARNE;08706;830008706
PADIGLIONE;08707;830008707
ANZIO COLONIA;08708;830008708
ANZIO;08709;830008709
NETTUNO;08710;830008710
VILLETTA;08711;830008711
SASSONE;08712;830008712
VILLA CLAUDIA;08713;830008713
LIDO DI LAVINIO;08714;830008714
ACQUA ACETOSA;08715;830008715
PANTANELLA;08716;830008716
MARECHIARO;08717;830008717
CASABIANCA;08730;830008730
PAVONA;08731;830008731
CECCHINA;08732;830008732
LANUVIO;08733;830008733
VELLETRI;08734;830008734
CANCELLIERA;08735;830008735
SAN GENNARO;08736;830008736
S. MARIA DELLE MOLE;08738;830008738
S. EUROSIA;08739;830008739
FRASCATI;08751;830008751
PRIVERNO;08806;830008806
FRASSO;08808;830008808
TERRACINA;08809;830008809
LA FIORA;08810;830008810
CAPOCROCE;08811;830008811
GAVOTTI;08818;830008818
RUDERI DI SIBILLA;08819;830008819
CAPISTRELLO;08850;830008850
CANISTRO;08851;830008851
CIVITELLA ROVETO;08852;830008852
CIVITA D'ANTINO-MORINO;08853;830008853
MORREA-CASTRONOVO-RENDINARA;08854;830008854
S. VINCENZO VALLE ROVETO;08855;830008855
BALSORANO;08856;830008856
SORA;08857;830008857
ISOLA LIRI;08858;830008858
ARPINO;08859;830008859
FONTANA LIRI;08860;830008860
ARCE;08861;830008861
COLFELICE;08862;830008862
PESCOCANALE;08863;830008863
FONTANA LIRI INFERIORE;08864;830008864
COMPRE S. VINCENZO;08865;830008865
SANTOPADRE;08866;830008866
ROCCAVIVI;08867;830008867
CUPONE;08868;830008868
RIDOTTI-COLLEPIANO;08869;830008869
MONTALTO DI RIONERO SANNITICO;08899;830008899
SULMONA-INTRODACQUA;08900;830008900
PETTORANO SUL GIZIO;08901;830008901
CANSANO;08902;830008902
CAMPO DI GIOVE;08903;830008903
PALENA;08904;830008904
RIVISONDOLI-PESCOCOSTANZO;08905;830008905
ROCCARASO;08906;830008906
S. ILARIO SANGRO;08907;830008907
ALFEDENA-SCONTRONE;08908;830008908
MONTENERO VALCOCCHIARA;08909;830008909
CASTEL DI SANGRO;08910;830008910
S. PIETRO AVELLANA-CAPRACOTTA;08912;830008912
VASTOGIRARDI;08913;830008913
CAROVILLI-ROCCASICURA;08914;830008914
PESCOLANCIANO-CHIAUCI;08915;830008915
VILLA S. MICHELE;08916;830008916
SESSANO DEL MOLISE;08917;830008917
VALLELARGA;08918;830008918
CAMPO DI GIOVE MONTE MAIELLA;08919;830008919
DEV. INTERCONNESSION;08995;830008995
CIVITAVECCHIA ( TUTTE LE STAZIONI );08997;830008997
SESSA AURUNCA-ROCCAMONFINA;09000;830009000
FALCIANO-MONDRAGONE-CARINOLA;09001;830009001
CANCELLO-ARNONE;09002;830009002
VILLA LITERNO;09003;830009003
ALBANOVA;09004;830009004
S. MARCELLINO-FRIGNANO;09005;830009005
AVERSA;09006;830009006
S. ANTIMO-S. ARPINO;09007;830009007
FRATTAMAGGIORE-GRUMO;09008;830009008
CASORIA-AFRAGOLA;09009;830009009
CARPINONE;09050;830009050
PETTORANELLO;09051;830009051
PESCHE;09052;830009052
ISERNIA;09053;830009053
S. AGAPITO-LONGANO;09054;830009054
MONTERODUNI S. EUSANIO;09057;830009057
ROCCA RAVINDOLA;09058;830009058
S. MARIA OLIVETO;09059;830009059
VENAFRO;09060;830009060
CAPRIATI A VOLTURNO;09061;830009061
SESTO CAMPANO;09062;830009062
GIUGLIANO-QUALIANO;09100;830009100
POZZUOLI SOLFATARA;09101;830009101
BAGNOLI-AGNANO TERME;09102;830009102
NAPOLI CAMPI FLEGREI;09103;830009103
NAPOLI PIAZZA LEOPARDI;09104;830009104
NAPOLI MERGELLINA;09105;830009105
NAPOLI PIAZZA AMEDEO;09106;830009106
NAPOLI MONTESANTO;09107;830009107
NAPOLI PIAZZA CAVOUR;09108;830009108
NAPOLI PIAZZA GARIBALDI;09109;830009109
NAPOLI GIANTURCO;09110;830009110
QUARTO DI MARANO;09111;830009111
CAVALLEGGERI AOSTA;09113;830009113
MINTURNO-SCAURI;09150;830009150
ROCCA D'EVANDRO-S. VITTORE;09200;830009200
MIGNANO MONTE LUNGO;09201;830009201
TORA-PRESENZANO;09202;830009202
VAIRANO-CAIANELLO;09203;830009203
RIARDO-PIETRAMELARA;09204;830009204
TEANO;09205;830009205
SPARANISE;09206;830009206
PIGNATARO MAGGIORE;09207;830009207
CAPUA;09208;830009208
S. MARIA CAPUA VETERE;09209;830009209
CASERTA;09211;830009211
MADDALONI INFERIORE;09212;830009212
CANCELLO;09213;830009213
ACERRA;09215;830009215
CASALNUOVO DI NAPOLI;09216;830009216
NAPOLI CENTRALE;09218;830009218
NAPOLI MARITTIMA FS;09220;830009220
FONTANAROSA-CERVARO;09225;830009225
GRICIGNANO-TEVEROLA;09300;830009300
MARCIANISE;09301;830009301
RECALE;09302;830009302
MADDALONI SUPERIORE;09303;830009303
VALLE DI MADDALONI;09304;830009304
FRASSO TELESINO-DUGENTA;09305;830009305
AMOROSI-MELIZZANO;09306;830009306
SOLOPACA;09307;830009307
S. LORENZO MAGGIORE;09308;830009308
PONTE-CASALDUNI;09309;830009309
VITULANO-FOGLIANISE;09310;830009310
BENEVENTO;09311;830009311
PADULI SUL CALORE;09313;830009313
APICE-S. ARCANGELO-BONITO;09314;830009314
MONTECALVO-BUONALBERGO-CASALBORE;09315;830009315
ARIANO IRPINO;09316;830009316
PIANEROTTOLO D'ARIANO;09317;830009317
SAVIGNANO-GRECI;09318;830009318
MONTAGUTO-PANNI;09319;830009319
ORSARA DI PUGLIA;09320;830009320
BOVINO-DELICETO;09321;830009321
TROIA-CASTELLUCCIO SAURI;09322;830009322
CORSANO;09324;830009324
PONTE ALBANITO;09325;830009325
TELESE-CERRETO;09326;830009326
S. MARIA DEL MOLISE;09450;830009450
CANTALUPO DEL SANNIO-MACCHIAGODENA;09451;830009451
S. MASSIMO;09452;830009452
BOIANO;09453;830009453
S. POLO MATESE;09454;830009454
CAMPOCHIARO;09455;830009455
GUARDIAREGIA;09456;830009456
VINCHIATURO;09457;830009457
BARANELLO;09458;830009458
CAMPOBASSO;09459;830009459
RIPALIMOSANI;09460;830009460
MATRICE-MONTAGANO-S.G. IN GALDO;09461;830009461
CAMPOLIETO-MONACILIONE;09462;830009462
RIPABOTTONI-S. ELIA;09463;830009463
BONEFRO-S. CROCE;09464;830009464
CASACALENDA-GUARDIALFIERA;09465;830009465
LARINO;09466;830009466
URURI-ROTELLO;09467;830009467
S. MARTINO IN PENSILIS;09468;830009468
GUGLIONESI-PORTOCANNONE;09469;830009469
PIANE DI LARINO;09470;830009470
CASTELLINO SUL BIFERNO;09472;830009472
BOSCO REDOLE;09473;830009473
S. GIULIANO DEL SANNIO;09500;830009500
SEPINO;09501;830009501
S. CROCE DEL SANNIO;09502;830009502
MORCONE;09503;830009503
PONTELANDOLFO;09504;830009504
CAMPOLATTARO;09505;830009505
FRAGNETO MONFORTE;09506;830009506
PESCOSANNITA-FRAGNETO L'ABATE;09507;830009507
PIETRELCINA;09508;830009508
BENEVENTO PORTA RUFINA;09509;830009509
CHIANCHE-CEPPALONI;09510;830009510
ALTAVILLA IRPINA;09511;830009511
TUFO;09512;830009512
PRATA-PRATOLA;09513;830009513
AVELLINO;09514;830009514
SERINO;09515;830009515
SOLOFRA;09516;830009516
MONTORO SUPERIORE;09517;830009517
MONTORO-FORINO;09518;830009518
FISCIANO;09519;830009519
BARONISSI;09520;830009520
PELLEZZANO;09521;830009521
FRATTE;09522;830009522
S. MICHELE DI SERINO;09523;830009523
BENEVENTO ARCO TRAIANO;09524;830009524
SASSINORO;09525;830009525
BORGO;09526;830009526
BENEVENTO ACQUAFREDDA;09527;830009527
MONTORSI;09528;830009528
MONTEFREDANE;09529;830009529
CESE;09530;830009530
S. MARIA COLLE DI SERRA;09531;830009531
SALERNO IRNO;09532;830009532
ACQUAMELA;09533;830009533
FRATTE - VILLA COMUNALE;09534;830009534
SALZA IRPINA;09600;830009600
MONTEFALCIONE;09602;830009602
MONTEMILETTO;09603;830009603
TAURASI;09605;830009605
LUOGOSANO-S. MANGO SUL CALORE;09606;830009606
PATERNOPOLI;09607;830009607
CASTELVETERE;09608;830009608
CASTELFRANCI;09609;830009609
MONTEMARANO;09610;830009610
CASSANO IRPINO;09611;830009611
MONTELLA;09612;830009612
BAGNOLI IRPINO;09613;830009613
NUSCO;09614;830009614
S. ANGELO DEI LOMBARDI;09615;830009615
LIONI;09616;830009616
MORRA DE SANCTIS-TEORA;09617;830009617
CALITRI-PESCOPAGANO;09620;830009620
RAPONE-RUVO-SAN FELE;09621;830009621
MONTICCHIO;09622;830009622
AQUILONIA;09623;830009623
MONTEVERDE;09624;830009624
PISCIOLO;09625;830009625
CAMPO DI NUSCO;09626;830009626
LIONI-VALLE DELLE VITI;09628;830009628
SANZANO-OCCHINO;09629;830009629
S. TOMMASO DEL PIANO;09630;830009630
CONZA-ANDRETTA-CAIRANO;09631;830009631
NOLA;09700;830009700
PALMA-S. GENNARO;09701;830009701
SARNO;09702;830009702
CODOLA;09703;830009703
CASTEL S. GIORGIO-ROCCAPIEMONTE;09704;830009704
VALLE DI MERCATO S. SEVERINO;09705;830009705
MERCATO S. SEVERINO;09706;830009706
LANZARA-FIMIANI;09707;830009707
LAVORATE;09708;830009708
NOCERA INFERIORE MERCATO;09709;830009709
MARIGLIANO;09750;830009750
OTTAVIANO;09751;830009751
S. GIUSEPPE VESUVIANO;09752;830009752
TERZIGNO;09753;830009753
BOSCOREALE;09754;830009754
CASTELLAMMARE CANTIERI;09755;830009755
CASTELLAMMARE DI STABIA;09756;830009756
CASTELLAMMARE DI STABIA MARITTIMA;09757;830009757
GRAGNANO;09758;830009758
MADONNA DELLE GRAZIE;09759;830009759
BOCCIA AL MAURO;09760;830009760
SPARTIMENTO DI SCISCIANO;09761;830009761
REVIGLIONE DI SOMMA VESUVIANA;09762;830009762
ROVIGLIANO;09763;830009763
NAPOLI S. GIOVANNI-BARRA;09800;830009800
PIETRARSA-S. GIORGIO A CREMANO;09801;830009801
PORTICI-ERCOLANO;09802;830009802
TORRE DEL GRECO;09803;830009803
SANTA MARIA LA BRUNA;09804;830009804
TORRE ANNUNZIATA CITTA;09805;830009805
TORRE ANNUNZIATA CENTRALE;09806;830009806
TORRE ANNUNZIATA MARITTIMA;09808;830009808
POMPEI;09810;830009810
SCAFATI;09811;830009811
ANGRI;09812;830009812
PAGANI;09813;830009813
NOCERA INFERIORE;09814;830009814
NOCERA SUPERIORE;09815;830009815
CAVA DE' TIRRENI;09816;830009816
VIETRI SUL MARE-AMALFI;09817;830009817
